airline,duration,source,destination,stops,day_diff,day_of_week,day_of_month,month,price
American Airlines,402,Los Angeles,Chicago,2,49,1,23,1,315
American Airlines,370,San Francisco,Chicago,2,42,2,29,5,390
American Airlines,414,Los Angeles,San Francisco,0,26,3,11,4,371
Delta,404,Miami,San Francisco,2,12,2,11,12,360
American Airlines,311,Chicago,San Francisco,2,47,2,15,5,313
American Airlines,414,Chicago,San Francisco,2,22,1,12,3,386
Delta,428,Miami,Chicago,1,49,2,25,12,428
Delta,286,Chicago,Miami,2,10,1,9,1,351
American Airlines,264,Chicago,Miami,0,46,1,3,9,368
United,312,San Francisco,New York,1,40,4,19,1,357
American Airlines,332,New York,Miami,2,35,4,12,7,368
United,439,New York,Chicago,1,60,5,17,2,322
United,285,San Francisco,New York,2,59,6,20,10,314
American Airlines,360,Los Angeles,New York,0,10,6,20,10,327
Delta,281,Chicago,New York,2,37,2,21,2,309
United,399,New York,Chicago,1,12,1,2,7,331
Delta,267,Miami,Los Angeles,0,50,6,29,9,321
Delta,413,Los Angeles,New York,0,14,2,17,4,334
Delta,375,Chicago,Los Angeles,0,14,4,22,3,324
United,303,New York,Chicago,2,15,4,15,3,372
Delta,369,Los Angeles,San Francisco,2,18,6,4,2,366
Delta,301,New York,Los Angeles,1,51,2,20,11,311
United,443,Los Angeles,Miami,0,28,1,30,4,395
United,417,San Francisco,Los Angeles,2,60,5,21,12,301
Delta,369,New York,San Francisco,2,15,1,3,12,308
United,334,Chicago,Los Angeles,2,13,0,30,12,383
American Airlines,300,Chicago,New York,1,40,0,26,8,316
United,348,Chicago,Los Angeles,2,49,2,17,4,339
United,411,Los Angeles,Chicago,1,25,0,12,8,405
American Airlines,414,San Francisco,New York,1,31,1,16,4,340
Delta,441,New York,San Francisco,1,28,4,26,1,349
American Airlines,413,San Francisco,Miami,1,42,4,5,7,340
United,327,Miami,San Francisco,0,45,3,30,5,370
United,308,Los Angeles,Miami,1,56,3,30,5,354
United,297,Miami,San Francisco,1,46,5,7,12,321
American Airlines,416,Chicago,Miami,0,56,0,22,7,330
American Airlines,298,Los Angeles,New York,0,56,0,27,5,415
Delta,376,New York,Miami,2,35,1,5,11,336
United,318,New York,Miami,1,59,3,18,7,347
American Airlines,333,Los Angeles,San Francisco,0,26,6,8,9,313
Delta,391,New York,Los Angeles,1,31,2,25,12,432
Delta,271,Chicago,Miami,2,15,2,23,10,373
American Airlines,287,Chicago,Miami,0,51,1,16,7,411
American Airlines,414,San Francisco,New York,2,26,5,13,7,322
American Airlines,256,New York,Miami,2,24,0,1,7,394
American Airlines,276,Chicago,New York,2,59,3,15,2,379
Delta,280,Los Angeles,Miami,0,42,5,18,5,356
American Airlines,427,New York,San Francisco,0,29,3,15,2,320
American Airlines,281,Chicago,New York,1,13,4,1,3,369
American Airlines,402,Miami,New York,0,29,3,5,12,308
United,444,New York,Miami,0,11,3,4,4,333
United,299,Chicago,New York,0,29,4,13,9,321
Delta,423,Los Angeles,Miami,1,57,5,13,1,328
United,343,Chicago,New York,1,57,6,7,7,337
American Airlines,379,Miami,Chicago,0,58,5,28,12,356
United,328,Los Angeles,San Francisco,1,45,0,30,9,340
Delta,415,Chicago,Miami,1,54,5,1,6,315
Delta,318,Miami,New York,1,55,5,14,12,338
Delta,393,Miami,New York,2,38,0,4,3,348
Delta,355,Chicago,San Francisco,1,18,1,30,1,378
Delta,430,San Francisco,Miami,1,21,1,2,7,408
Delta,251,Los Angeles,Chicago,2,20,4,15,11,352
Delta,356,Miami,New York,1,19,3,18,7,350
Delta,333,Miami,Chicago,2,13,6,3,3,391
Delta,387,Los Angeles,San Francisco,2,44,2,9,10,401
Delta,349,Miami,New York,2,30,0,15,7,367
American Airlines,262,Los Angeles,New York,1,42,1,18,6,316
American Airlines,286,Miami,San Francisco,2,13,0,23,9,311
United,344,Miami,New York,1,28,4,8,11,376
Delta,409,Miami,Los Angeles,0,25,0,13,5,330
United,316,Miami,Los Angeles,0,57,4,19,1,295
Delta,397,Miami,Los Angeles,1,38,0,3,6,410
Delta,330,New York,Los Angeles,2,52,5,6,1,351
American Airlines,350,Chicago,Miami,0,49,2,19,6,407
United,395,Los Angeles,Miami,0,50,3,13,6,379
United,386,Miami,San Francisco,1,22,5,3,8,409
Delta,360,San Francisco,Miami,2,10,1,20,8,406
United,416,San Francisco,Chicago,1,40,6,25,8,383
American Airlines,278,Los Angeles,New York,2,43,0,20,5,408
United,323,San Francisco,Chicago,2,55,5,14,9,352
American Airlines,375,Los Angeles,San Francisco,2,52,4,6,9,387
Delta,378,San Francisco,Miami,2,22,1,9,4,318
Delta,307,Chicago,New York,1,11,2,7,8,365
Delta,391,Miami,San Francisco,2,10,0,16,12,341
United,296,New York,Miami,1,16,4,11,10,328
Delta,427,Los Angeles,New York,1,26,5,23,3,337
Delta,438,New York,Chicago,2,60,4,16,8,398
Delta,380,Chicago,Miami,2,34,5,6,4,340
American Airlines,357,Miami,Chicago,2,51,6,28,7,344
United,264,New York,Chicago,2,48,0,13,5,318
American Airlines,441,San Francisco,New York,1,20,3,7,3,398
United,447,Chicago,New York,0,46,6,10,11,303
Delta,294,Miami,New York,1,51,5,4,5,383
United,360,Miami,Chicago,1,44,3,5,9,385
Delta,264,Los Angeles,Miami,0,45,4,31,5,359
American Airlines,304,Chicago,New York,1,13,3,21,11,388
United,416,Los Angeles,Miami,2,11,2,3,4,347
United,356,Miami,San Francisco,1,11,1,5,11,377
United,367,San Francisco,Chicago,2,16,0,5,2,358
American Airlines,415,San Francisco,New York,0,22,0,10,6,357
American Airlines,290,Los Angeles,Miami,1,23,5,13,4,312
United,380,Miami,Los Angeles,1,34,6,22,9,310
United,423,Miami,San Francisco,1,16,1,19,3,378
Delta,293,Los Angeles,Chicago,2,51,2,28,2,323
American Airlines,433,New York,San Francisco,2,55,3,7,3,333
American Airlines,256,Chicago,San Francisco,0,17,2,10,7,358
Delta,343,Chicago,San Francisco,2,23,6,1,9,400
American Airlines,446,San Francisco,Miami,0,48,0,29,1,329
Delta,330,Miami,Chicago,1,53,3,21,11,382
United,415,Chicago,Miami,0,38,1,27,2,351
United,421,Los Angeles,Chicago,2,18,1,9,7,363
United,415,Miami,Los Angeles,1,51,6,30,6,350
American Airlines,308,New York,Los Angeles,1,56,2,24,4,366
United,370,San Francisco,Miami,0,51,4,18,10,323
American Airlines,443,Los Angeles,San Francisco,2,48,1,1,10,327
American Airlines,382,Miami,Los Angeles,0,14,1,16,1,349
United,349,New York,Los Angeles,2,49,5,10,8,396
American Airlines,398,Chicago,Miami,2,36,1,5,11,343
United,279,Miami,Chicago,2,19,3,12,9,354
United,437,Los Angeles,San Francisco,1,59,6,16,6,324
United,312,Los Angeles,San Francisco,2,37,1,16,7,377
American Airlines,385,San Francisco,Chicago,2,25,6,22,9,327
American Airlines,278,Los Angeles,San Francisco,0,32,1,20,2,349
United,258,Chicago,Miami,0,12,2,17,7,365
United,329,Miami,Los Angeles,1,58,3,19,9,364
Delta,345,San Francisco,New York,2,36,3,8,8,406
American Airlines,250,Chicago,Miami,1,36,5,20,1,297
Delta,359,San Francisco,Los Angeles,1,19,2,27,11,350
Delta,254,Los Angeles,Miami,1,23,3,12,9,407
Delta,430,New York,Miami,1,38,1,26,11,383
American Airlines,420,New York,San Francisco,2,38,1,12,3,317
United,315,Miami,New York,2,49,2,9,10,394
American Airlines,263,Chicago,San Francisco,2,55,1,4,6,353
American Airlines,342,Los Angeles,Miami,0,52,3,8,8,402
United,346,Chicago,New York,0,19,2,31,7,417
Delta,407,San Francisco,New York,2,28,1,23,1,368
Delta,287,Los Angeles,Chicago,0,58,3,23,5,370
United,298,New York,San Francisco,0,26,3,22,2,375
Delta,376,New York,Los Angeles,1,30,6,10,11,360
United,347,San Francisco,Los Angeles,0,48,5,15,6,340
Delta,289,Los Angeles,Miami,0,26,6,29,12,341
Delta,344,Miami,Los Angeles,0,33,0,4,3,315
Delta,293,Los Angeles,San Francisco,2,15,1,28,5,336
American Airlines,427,New York,Miami,0,19,5,11,5,339
Delta,355,New York,San Francisco,0,50,5,19,10,386
Delta,377,Los Angeles,San Francisco,2,46,6,19,5,385
United,342,Los Angeles,New York,1,14,3,1,2,342
Delta,343,San Francisco,New York,0,47,1,17,9,346
American Airlines,416,Chicago,Los Angeles,2,51,2,19,6,347
United,320,New York,San Francisco,1,55,3,26,9,377
Delta,325,Miami,New York,2,43,3,22,2,352
American Airlines,287,Los Angeles,San Francisco,1,17,2,15,5,391
Delta,278,New York,Los Angeles,2,26,5,24,2,352
United,348,Miami,Chicago,1,31,3,7,11,305
United,324,San Francisco,Los Angeles,1,35,2,24,1,322
Delta,284,Chicago,San Francisco,0,49,1,23,4,329
American Airlines,448,Miami,Chicago,1,50,2,24,7,335
United,310,San Francisco,New York,2,14,6,7,1,323
United,306,Chicago,Los Angeles,2,37,0,5,8,375
American Airlines,336,Los Angeles,Miami,0,50,3,9,5,326
American Airlines,285,Chicago,San Francisco,2,26,3,28,11,428
American Airlines,338,San Francisco,Chicago,0,16,3,11,1,312
United,401,Miami,San Francisco,2,30,5,7,12,327
United,303,Los Angeles,Chicago,2,12,0,26,8,387
American Airlines,292,San Francisco,Chicago,0,59,3,29,8,363
United,390,Miami,Chicago,1,44,3,24,10,324
United,400,New York,San Francisco,1,41,3,28,11,400
United,301,Chicago,Miami,2,39,4,2,8,410
United,363,Miami,San Francisco,1,35,5,3,8,318
United,450,San Francisco,New York,0,58,2,29,5,361
United,301,Miami,Chicago,1,59,6,7,1,360
United,368,Chicago,New York,0,20,6,10,3,310
American Airlines,364,Miami,Chicago,2,47,4,30,8,392
United,373,Chicago,New York,1,54,3,30,5,367
Delta,294,San Francisco,New York,1,43,3,26,12,342
United,353,Miami,San Francisco,0,15,2,24,4,320
Delta,281,Los Angeles,Miami,1,22,5,6,4,382
American Airlines,323,Los Angeles,New York,0,54,0,20,5,386
Delta,384,San Francisco,Miami,0,16,6,7,4,362
Delta,421,San Francisco,Chicago,2,31,0,28,10,362
Delta,333,Miami,Chicago,0,39,2,10,1,318
United,298,San Francisco,Los Angeles,1,33,1,21,5,372
American Airlines,357,Los Angeles,San Francisco,2,26,5,16,11,338
Delta,297,Chicago,New York,1,55,2,17,1,350
Delta,302,Chicago,Los Angeles,1,34,5,3,8,371
United,435,San Francisco,Chicago,1,11,0,12,8,412
American Airlines,386,Chicago,Miami,1,24,5,10,8,385
Delta,383,New York,Chicago,0,38,6,14,1,306
United,358,San Francisco,Chicago,0,59,6,17,3,375
Delta,289,Miami,Los Angeles,0,15,0,24,6,366
American Airlines,386,San Francisco,Miami,2,59,6,15,12,332
United,410,Miami,Los Angeles,1,46,5,23,11,398
American Airlines,368,Miami,New York,0,60,3,25,4,362
Delta,331,Chicago,Los Angeles,2,16,1,10,9,388
United,287,Los Angeles,New York,1,37,2,6,3,340
United,250,New York,Miami,0,43,1,9,1,323
United,300,Los Angeles,Chicago,2,33,1,2,1,379
United,449,San Francisco,New York,2,11,6,15,9,392
Delta,338,New York,Chicago,0,29,0,8,1,331
United,422,New York,Miami,2,39,5,6,4,306
Delta,388,Los Angeles,San Francisco,2,38,6,1,9,324
Delta,337,Miami,New York,1,49,4,12,7,345
Delta,391,Chicago,Los Angeles,2,32,5,7,12,334
Delta,378,Chicago,Los Angeles,0,14,2,27,11,313
United,314,Chicago,Los Angeles,1,24,0,18,3,360
American Airlines,315,Miami,Chicago,2,15,0,22,4,321
Delta,353,Miami,San Francisco,1,53,4,19,4,371
United,321,Miami,Chicago,1,49,2,14,2,338
American Airlines,336,Los Angeles,Miami,0,37,3,21,3,343
American Airlines,257,Miami,New York,0,38,2,10,1,298
American Airlines,351,Chicago,San Francisco,2,39,5,8,6,337
American Airlines,275,San Francisco,Los Angeles,1,55,1,24,9,388
United,398,Chicago,Miami,0,25,3,21,3,367
American Airlines,311,Los Angeles,Chicago,2,38,5,24,8,331
American Airlines,262,Miami,New York,2,39,2,7,2,324
Delta,308,Chicago,San Francisco,1,23,3,4,4,379
American Airlines,273,Chicago,Miami,2,45,6,15,9,380
Delta,332,San Francisco,New York,2,58,3,3,10,305
Delta,324,Miami,Los Angeles,1,22,6,3,3,397
American Airlines,407,Chicago,San Francisco,2,54,5,7,9,351
Delta,413,Miami,Chicago,0,34,1,9,1,368
American Airlines,338,Miami,Chicago,2,41,3,6,6,351
United,279,Los Angeles,New York,0,32,2,10,1,292
Delta,417,Chicago,Miami,2,12,0,5,8,352
Delta,357,San Francisco,Los Angeles,2,12,3,29,8,342
Delta,440,Miami,Chicago,1,51,5,13,4,338
Delta,407,Miami,San Francisco,2,56,2,31,7,397
American Airlines,429,Los Angeles,New York,1,56,0,28,10,372
Delta,254,New York,San Francisco,2,17,6,25,2,304
American Airlines,284,San Francisco,Miami,1,30,3,7,11,364
Delta,262,San Francisco,Los Angeles,2,36,3,4,4,337
American Airlines,350,New York,Miami,1,43,4,6,9,351
Delta,287,Los Angeles,San Francisco,0,26,3,30,5,352
Delta,348,Miami,New York,2,24,5,27,7,388
Delta,430,Miami,San Francisco,1,49,1,6,2,389
United,313,Los Angeles,Miami,0,10,0,12,8,375
United,305,New York,Chicago,0,19,5,6,1,324
Delta,278,Chicago,Los Angeles,2,34,0,15,4,349
American Airlines,413,Chicago,Los Angeles,0,56,2,21,2,332
Delta,275,Miami,New York,0,37,1,19,11,347
United,317,Chicago,Miami,1,47,1,17,12,381
American Airlines,306,Miami,San Francisco,2,29,5,17,2,375
United,403,New York,Miami,0,51,1,18,6,356
Delta,293,Los Angeles,New York,2,40,3,17,10,330
American Airlines,324,Los Angeles,San Francisco,1,37,3,6,6,375
Delta,306,Miami,Los Angeles,0,34,6,25,2,325
Delta,294,Chicago,Miami,1,33,1,27,8,324
Delta,372,Los Angeles,Miami,1,47,0,11,11,377
American Airlines,441,San Francisco,Chicago,0,52,2,23,10,364
United,445,Los Angeles,San Francisco,1,19,4,16,8,334
American Airlines,395,Chicago,Miami,2,16,2,21,8,356
United,290,New York,Chicago,1,35,6,10,11,354
United,254,San Francisco,New York,1,10,6,1,9,360
American Airlines,352,Chicago,New York,2,60,6,12,5,359
American Airlines,254,New York,Miami,2,44,5,29,6,333
United,375,Chicago,Los Angeles,0,54,1,15,10,367
Delta,307,Chicago,Los Angeles,1,15,5,24,2,332
American Airlines,407,New York,Chicago,0,21,0,11,11,356
Delta,304,Miami,New York,1,49,5,28,9,365
American Airlines,282,Miami,Los Angeles,2,39,4,22,11,376
Delta,289,New York,San Francisco,2,60,0,1,7,374
Delta,361,San Francisco,Miami,1,59,3,1,2,349
Delta,301,Miami,San Francisco,2,43,5,6,7,325
Delta,264,Miami,New York,0,19,4,27,12,311
Delta,429,San Francisco,New York,1,24,2,11,9,368
Delta,351,San Francisco,New York,1,16,5,28,9,362
American Airlines,410,Chicago,New York,0,56,6,3,11,375
Delta,446,San Francisco,Miami,2,35,4,14,6,316
United,260,Miami,Chicago,0,32,3,22,8,356
United,261,New York,San Francisco,1,20,5,20,4,341
United,436,New York,San Francisco,1,51,3,13,6,331
United,321,New York,San Francisco,1,58,0,19,2,309
Delta,305,Los Angeles,San Francisco,2,27,5,30,3,300
United,418,New York,Los Angeles,1,51,5,20,1,346
United,333,Miami,Chicago,1,39,3,14,3,360
American Airlines,261,San Francisco,Chicago,2,24,4,28,6,342
Delta,412,San Francisco,Los Angeles,1,25,4,22,3,378
United,367,Miami,San Francisco,0,16,1,17,9,352
United,421,Chicago,Miami,2,50,6,15,12,325
Delta,409,San Francisco,New York,0,36,3,4,1,300
Delta,301,Los Angeles,San Francisco,1,29,6,22,12,350
United,377,Los Angeles,Chicago,2,29,3,6,6,394
Delta,265,Miami,New York,1,59,1,20,2,323
American Airlines,357,San Francisco,Chicago,0,13,5,19,10,367
American Airlines,349,Miami,New York,2,46,3,13,6,380
American Airlines,440,New York,Chicago,0,41,6,16,6,411
American Airlines,427,Miami,San Francisco,2,47,6,21,4,317
Delta,367,San Francisco,New York,0,39,1,1,10,318
United,352,New York,Los Angeles,2,14,0,18,3,370
United,438,Miami,Los Angeles,1,33,2,27,3,305
Delta,440,Miami,Chicago,2,57,5,29,6,316
American Airlines,359,Chicago,Miami,2,60,0,5,8,357
United,401,San Francisco,Los Angeles,2,54,6,7,7,407
American Airlines,302,Los Angeles,Chicago,0,25,1,29,10,316
Delta,286,Chicago,New York,0,16,5,8,6,334
United,385,New York,Chicago,1,55,4,31,5,347
United,362,San Francisco,Miami,2,23,3,1,8,316
Delta,417,Los Angeles,San Francisco,0,60,1,22,10,331
United,426,New York,San Francisco,0,16,6,2,6,334
American Airlines,264,San Francisco,Miami,0,23,5,25,5,401
Delta,264,San Francisco,New York,2,34,2,29,5,396
American Airlines,258,Chicago,New York,1,58,1,18,6,410
United,257,San Francisco,Miami,2,23,2,17,7,344
United,271,Los Angeles,Miami,0,60,1,5,11,347
United,430,New York,San Francisco,1,29,5,12,10,327
Delta,350,Los Angeles,Miami,1,11,5,8,6,396
Delta,256,San Francisco,Chicago,2,22,0,15,1,291
American Airlines,449,Chicago,Los Angeles,2,33,0,25,3,397
American Airlines,257,Chicago,New York,0,38,5,16,3,359
United,284,Chicago,Miami,2,56,2,1,5,381
American Airlines,251,Los Angeles,Miami,2,46,2,23,10,340
United,355,San Francisco,New York,1,37,4,28,6,392
American Airlines,318,San Francisco,Miami,1,29,4,18,10,324
United,283,New York,Miami,2,23,0,20,5,377
United,291,Los Angeles,New York,2,13,4,8,3,355
American Airlines,417,Los Angeles,Miami,0,54,0,15,7,330
American Airlines,301,New York,San Francisco,0,50,2,18,9,323
United,419,Los Angeles,Miami,1,27,4,27,12,335
Delta,431,New York,Miami,1,17,0,19,8,357
American Airlines,324,Miami,San Francisco,0,17,3,5,9,335
Delta,268,Miami,Los Angeles,2,59,3,21,3,308
Delta,318,Chicago,New York,0,26,6,2,6,414
Delta,391,New York,San Francisco,1,12,2,6,11,360
United,420,Chicago,San Francisco,1,44,4,10,5,310
Delta,441,Chicago,New York,1,58,1,17,12,333
Delta,388,New York,Chicago,1,11,5,20,1,376
United,378,New York,Miami,2,40,6,26,5,345
United,386,Chicago,San Francisco,1,45,4,7,6,320
United,270,San Francisco,Los Angeles,0,10,0,8,7,396
American Airlines,386,Chicago,San Francisco,0,43,2,7,8,396
United,381,New York,Los Angeles,1,30,5,26,10,386
United,412,Miami,Chicago,2,24,1,26,11,340
American Airlines,293,Chicago,San Francisco,1,33,1,30,4,344
Delta,345,New York,Miami,2,22,3,8,2,339
United,286,New York,Miami,2,20,6,4,8,379
United,279,San Francisco,Los Angeles,2,54,3,22,2,389
Delta,424,Los Angeles,San Francisco,0,11,5,10,2,325
American Airlines,344,New York,Chicago,1,53,4,27,9,363
American Airlines,443,Chicago,Los Angeles,2,14,5,30,11,399
United,402,Miami,Chicago,0,56,6,19,5,384
Delta,377,New York,Miami,2,47,3,22,8,350
Delta,288,Chicago,Miami,2,14,5,12,10,349
Delta,384,San Francisco,New York,0,42,3,25,4,345
Delta,360,San Francisco,Los Angeles,0,43,5,15,6,400
American Airlines,343,Miami,San Francisco,0,25,2,2,10,366
American Airlines,364,San Francisco,New York,2,46,5,5,10,381
United,272,Chicago,Miami,2,40,4,22,11,359
Delta,441,Chicago,New York,0,22,0,24,6,357
Delta,259,San Francisco,New York,0,29,5,27,1,379
United,318,Los Angeles,Chicago,2,58,3,15,8,332
American Airlines,255,San Francisco,Los Angeles,0,47,3,14,3,345
Delta,256,Miami,New York,0,37,1,25,6,369
Delta,364,New York,San Francisco,1,42,5,18,5,355
United,292,Chicago,Los Angeles,1,37,4,15,11,318
American Airlines,337,San Francisco,Miami,1,28,2,24,1,307
United,335,San Francisco,Los Angeles,0,13,3,4,4,310
American Airlines,357,Los Angeles,Miami,2,47,0,26,8,322
United,366,Miami,Chicago,2,42,4,6,12,352
United,390,San Francisco,Los Angeles,1,14,6,1,12,363
United,315,New York,Miami,1,45,0,25,3,378
American Airlines,407,Miami,Los Angeles,1,14,2,3,7,342
United,324,New York,Los Angeles,1,60,2,21,8,333
United,328,San Francisco,Miami,1,31,0,30,12,326
United,438,New York,Miami,2,17,4,22,11,309
Delta,329,Chicago,San Francisco,2,54,0,8,4,317
Delta,326,Miami,San Francisco,2,45,6,15,9,372
United,251,Los Angeles,New York,1,57,1,13,2,308
American Airlines,332,San Francisco,Chicago,2,27,4,27,9,370
American Airlines,266,Miami,New York,2,25,4,27,12,339
American Airlines,399,San Francisco,Los Angeles,2,50,1,18,6,327
American Airlines,263,Chicago,New York,0,48,4,19,7,342
United,368,Miami,San Francisco,1,23,2,21,8,377
United,258,Los Angeles,Miami,2,15,2,27,11,358
United,350,Miami,Los Angeles,1,19,0,6,5,389
United,308,Chicago,Miami,0,28,4,12,1,374
United,274,San Francisco,Chicago,1,42,3,7,11,356
Delta,292,Los Angeles,Chicago,0,23,0,18,3,336
Delta,311,Los Angeles,New York,2,28,4,11,10,398
United,291,Miami,San Francisco,0,20,1,4,6,394
American Airlines,376,Chicago,New York,1,44,0,2,12,324
American Airlines,326,Chicago,New York,1,15,6,25,8,315
United,445,New York,Miami,0,28,3,29,8,411
United,254,Chicago,New York,2,13,5,14,12,352
United,337,Miami,New York,0,28,2,28,8,315
American Airlines,265,San Francisco,New York,0,52,3,5,12,311
American Airlines,386,Los Angeles,New York,1,43,5,24,8,364
United,270,Chicago,Los Angeles,2,43,1,26,11,350
United,278,Los Angeles,Miami,2,38,5,20,4,333
United,410,Miami,San Francisco,0,58,6,28,1,292
American Airlines,439,Los Angeles,Miami,0,53,0,14,10,322
Delta,383,New York,Chicago,1,46,4,14,6,371
American Airlines,449,Miami,Chicago,2,28,6,9,6,366
Delta,341,Chicago,New York,1,13,4,31,5,408
American Airlines,400,New York,Chicago,1,24,4,26,1,339
Delta,413,Chicago,San Francisco,1,48,6,15,9,348
American Airlines,379,Los Angeles,New York,2,22,6,14,1,303
American Airlines,412,Miami,Chicago,2,16,5,6,7,398
American Airlines,358,New York,Miami,1,43,6,17,11,333
American Airlines,448,Miami,Chicago,2,57,1,18,6,367
American Airlines,350,San Francisco,Miami,0,26,5,30,11,385
United,414,San Francisco,Chicago,1,58,0,26,2,331
United,358,New York,Miami,0,55,1,23,7,363
American Airlines,423,Los Angeles,Miami,2,19,2,19,6,356
United,306,New York,Los Angeles,0,33,2,7,2,342
American Airlines,448,San Francisco,Miami,2,51,2,22,5,393
American Airlines,444,Los Angeles,New York,1,36,5,9,11,304
Delta,380,New York,Chicago,0,16,4,20,9,376
Delta,278,Los Angeles,Miami,2,56,1,4,6,381
American Airlines,256,Los Angeles,Miami,0,52,0,5,8,346
United,297,New York,Chicago,2,21,5,6,1,336
American Airlines,345,San Francisco,Chicago,0,36,2,3,7,373
Delta,419,Los Angeles,Chicago,2,40,3,11,1,341
Delta,411,San Francisco,Miami,1,10,2,20,3,343
American Airlines,297,Miami,San Francisco,1,13,0,19,2,309
United,268,Chicago,New York,0,58,5,20,1,329
Delta,344,San Francisco,New York,2,57,0,12,8,366
United,393,Chicago,New York,1,58,2,21,8,392
American Airlines,404,San Francisco,Los Angeles,0,10,4,12,7,383
United,360,Chicago,Los Angeles,0,39,6,21,1,342
Delta,256,San Francisco,Miami,2,31,1,5,11,370
Delta,381,San Francisco,Miami,1,53,1,12,3,328
Delta,398,New York,Chicago,0,13,3,8,2,378
United,349,New York,Los Angeles,1,50,6,13,10,370
Delta,450,Chicago,San Francisco,2,31,3,27,6,345
United,320,Miami,Chicago,1,51,3,2,5,339
United,269,Miami,Chicago,1,24,6,25,2,333
United,297,New York,Los Angeles,2,22,4,5,4,306
United,290,San Francisco,Miami,0,55,5,12,10,372
United,432,San Francisco,New York,1,58,2,7,2,321
Delta,407,Los Angeles,New York,0,53,6,5,5,364
American Airlines,388,Chicago,Los Angeles,0,56,4,23,2,350
United,281,Miami,Chicago,1,40,0,27,5,347
Delta,339,Chicago,San Francisco,1,47,1,3,12,387
United,330,Los Angeles,Chicago,0,38,3,8,2,307
American Airlines,331,San Francisco,Chicago,0,57,5,27,1,332
American Airlines,330,San Francisco,Chicago,1,10,6,18,2,318
Delta,376,New York,San Francisco,2,60,1,6,8,342
Delta,313,Miami,Chicago,1,49,5,6,1,345
Delta,345,Chicago,Los Angeles,1,33,4,8,11,303
American Airlines,438,Los Angeles,Miami,0,23,3,22,2,374
American Airlines,421,Chicago,Los Angeles,0,47,6,31,3,390
Delta,253,Miami,Chicago,0,52,5,17,2,301
Delta,336,Chicago,New York,1,46,1,13,8,410
American Airlines,284,Miami,Chicago,2,26,0,11,3,329
United,374,Chicago,New York,0,33,3,6,6,345
Delta,271,Los Angeles,San Francisco,2,39,0,15,1,388
Delta,337,Chicago,Miami,2,18,2,21,2,379
United,443,San Francisco,Chicago,1,23,4,22,11,340
American Airlines,349,Chicago,San Francisco,1,46,1,30,7,364
American Airlines,287,New York,Los Angeles,2,58,3,13,6,402
Delta,396,Miami,New York,1,50,1,1,10,333
Delta,293,San Francisco,New York,2,53,5,30,3,345
United,254,San Francisco,Miami,0,43,2,19,6,326
Delta,350,New York,Chicago,0,36,6,9,6,315
American Airlines,335,Los Angeles,Miami,2,39,0,30,9,348
United,336,San Francisco,Los Angeles,0,15,1,5,3,321
American Airlines,427,New York,Miami,1,32,4,6,9,328
American Airlines,256,New York,Los Angeles,0,51,3,29,2,324
American Airlines,383,San Francisco,Chicago,0,31,4,19,4,331
United,430,Chicago,Miami,1,39,1,2,4,380
American Airlines,253,Los Angeles,San Francisco,2,34,6,2,6,403
United,404,Miami,San Francisco,0,40,6,2,6,349
Delta,339,Chicago,New York,2,38,3,14,11,383
United,256,Miami,San Francisco,2,31,6,16,6,382
Delta,308,Los Angeles,San Francisco,1,55,3,25,7,392
American Airlines,449,Miami,Chicago,0,18,3,17,10,342
United,387,San Francisco,Chicago,0,14,3,8,2,390
Delta,316,Los Angeles,Chicago,0,42,2,6,3,365
American Airlines,272,Chicago,New York,2,13,0,8,1,340
United,383,San Francisco,Chicago,0,31,0,19,2,318
American Airlines,435,Miami,Chicago,1,49,0,22,4,329
American Airlines,448,New York,San Francisco,2,55,5,29,6,332
Delta,256,New York,Los Angeles,0,59,1,23,4,386
United,448,Chicago,Los Angeles,1,12,6,26,5,315
American Airlines,368,San Francisco,Chicago,0,27,5,2,3,303
American Airlines,370,New York,Los Angeles,0,13,2,14,2,361
American Airlines,405,Los Angeles,New York,0,40,2,18,9,310
American Airlines,373,Miami,New York,0,59,3,14,11,353
Delta,397,Miami,New York,2,14,5,19,10,354
Delta,286,New York,Miami,0,51,0,30,12,359
United,318,Miami,Los Angeles,0,26,4,2,8,363
Delta,434,Los Angeles,New York,1,42,3,9,5,337
Delta,279,New York,San Francisco,0,47,6,27,10,342
United,450,Los Angeles,Miami,2,38,2,1,5,373
United,314,Los Angeles,Chicago,1,30,2,24,1,321
United,336,Chicago,Miami,0,26,6,18,8,356
Delta,446,Los Angeles,New York,2,13,6,12,5,337
United,442,Los Angeles,Chicago,1,33,1,16,1,314
American Airlines,306,New York,San Francisco,2,37,3,4,1,368
Delta,314,San Francisco,Miami,0,46,0,23,9,314
Delta,347,Miami,Los Angeles,0,50,6,7,1,343
United,439,Miami,San Francisco,2,56,4,23,2,394
Delta,334,Chicago,San Francisco,2,16,3,29,2,357
United,311,Miami,New York,0,52,2,14,2,354
United,358,New York,Los Angeles,2,38,6,21,4,357
American Airlines,284,Los Angeles,New York,2,19,3,4,7,360
United,425,Miami,Chicago,0,28,6,31,3,392
Delta,307,Miami,Chicago,2,53,0,1,7,381
American Airlines,352,Miami,Los Angeles,1,22,6,27,10,314
United,369,Chicago,Miami,2,13,2,18,12,354
Delta,263,Miami,San Francisco,0,25,3,11,1,353
United,373,New York,Los Angeles,0,19,6,26,5,340
